玩家pid,玩家等级,累计充值rmb,评分,情感分类,Source,评论内容
1523111367,53,794.2,10,中立,小R反馈,有个小建议，就是你们会不会考虑以版本更新或新内容推迟的契机，搞个活动领取礼包码
1979599861,50,28336.8,10,中立,玩家评论,这游戏啥时候来个大版本更新啊，现在内容好少
1772873667,45,1158.1,10,满意,玩家评论,小黑，我想了解下，贝拉池子啥时候复刻
1762569138,50,6730.0,10,中立,小R反馈,不用了?弃游了?谢谢
1368957516,55,11249.7,10,不满意,玩家评论,这游戏啥时候来个大版本更新啊，现在内容好少
1705443428,21,3569.5,10,不满意,大R反馈,有个小建议，就是你们会不会考虑以版本更新或新内容推迟的契机，搞个活动领取礼包码
1969094955,29,2480.1,10,不满意,玩家评论,不用了?弃游了?谢谢
1110306989,33,1594.8,10,不满意,小R反馈,这游戏啥时候来个大版本更新啊，现在内容好少
1765365014,37,2251.3,10,满意,大R反馈,有个小建议，就是你们会不会考虑以版本更新或新内容推迟的契机，搞个活动领取礼包码
1046599369,28,978.2,10,满意,小R反馈,话说，那些低级材料以后会有优化么
1285938696,35,2331.1,10,中立,大R反馈,就一个意见，不要实时pvp
1623918445,28,1317.3,10,不满意,小R反馈,有个小建议，就是你们会不会考虑以版本更新或新内容推迟的契机，搞个活动领取礼包码
1872363236,46,17065.3,10,中立,大R反馈,65神兵扫荡连着七八天三金什么意思
1484249920,20,0.0,10,中立,小R反馈,目前我天赋等级刷高了之后，这些低级材料就没用了，能不能出个合成
1750424754,27,0.0,10,中立,大R反馈,65神兵扫荡连着七八天三金什么意思
1767456951,32,1642.9,10,不满意,论坛讨论,实在不理解，12单，近8000块，就抽到4个要的
1316031748,51,21460.5,10,不满意,玩家评论,提个建议
1176716916,43,490.6,10,中立,小R反馈,春节会有新的198自选吗
1633210261,53,3889.2,10,中立,论坛讨论,能不能增加一个每周经验礼包
1286991275,35,2345.9,10,中立,小R反馈,这期抽卡也太坑人了
1725115181,9,0.0,10,满意,玩家评论,这期抽卡也太坑人了
1871242330,26,0.0,10,满意,大R反馈,今后还会出sr角色吗，现在的sr角色好少哦
1888798136,32,941.6,10,中立,玩家评论,今天阿列克谢
1929891904,47,3229.5,10,不满意,大R反馈,就一个意见，不要实时pvp
1265913072,49,14347.8,10,中立,玩家评论,有个小建议，就是你们会不会考虑以版本更新或新内容推迟的契机，搞个活动领取礼包码
1066260818,50,12603.0,10,满意,大R反馈,实在不理解，12单，近8000块，就抽到4个要的
1844626094,34,1817.5,10,不满意,论坛讨论,目前我天赋等级刷高了之后，这些低级材料就没用了，能不能出个合成
1226860646,26,0.0,10,满意,玩家评论,你们这破保底，早晚逼得我不想氪了
1053865503,48,18477.2,10,满意,大R反馈,就一个意见，不要实时pvp
1413014220,43,2364.3,10,不满意,大R反馈,今后还会出sr角色吗，现在的sr角色好少哦
1627058917,36,2700.6,10,中立,小R反馈,您好，请问一下，一会儿更新的角色，以后会加露西亚阵营吗？
1346181113,45,2641.2,10,满意,玩家评论,目前我天赋等级刷高了之后，这些低级材料就没用了，能不能出个合成
1394813829,19,0.0,10,满意,小R反馈,这期抽卡也太坑人了
1364944893,53,8151.5,10,满意,论坛讨论,就一个意见，不要实时pvp
1037406051,33,1306.1,10,满意,论坛讨论,有个小建议，就是你们会不会考虑以版本更新或新内容推迟的契机，搞个活动领取礼包码
1127020820,45,0.0,10,中立,大R反馈,65神兵扫荡连着七八天三金什么意思
1870070274,46,1169.0,10,不满意,玩家评论,春节会有新的198自选吗
1247471805,44,1062.9,10,不满意,论坛讨论,小黑，我想了解下，贝拉池子啥时候复刻
1176442663,36,2038.3,10,满意,小R反馈,实在不理解，12单，近8000块，就抽到4个要的
1506538251,55,13119.8,10,不满意,小R反馈,你们没考虑过60级装备的升级消耗和每天日常产出量吗？
1663232407,33,1079.7,10,满意,论坛讨论,您好，请问一下，一会儿更新的角色，以后会加露西亚阵营吗？
1004075573,23,0.0,10,满意,玩家评论,国服大概什么时候会有累充奖励
1472732232,21,0.0,10,满意,玩家评论,今后还会出sr角色吗，现在的sr角色好少哦
1521512685,28,1288.1,10,不满意,大R反馈,您好，请问一下，一会儿更新的角色，以后会加露西亚阵营吗？
1867597993,48,7166.0,10,满意,论坛讨论,这期抽卡也太坑人了
1750674119,51,2093.4,10,中立,玩家评论,65神兵扫荡连着七八天三金什么意思
1074132180,26,220.5,10,满意,玩家评论,小黑，我想了解下，贝拉池子啥时候复刻
1465822261,29,2108.9,10,不满意,大R反馈,还想要多点体力
1497762511,47,21776.0,10,不满意,小R反馈,实在不理解，12单，近8000块，就抽到4个要的
1714765651,8,0.0,10,不满意,玩家评论,国服大概什么时候会有累充奖励
1187835341,31,2778.7,10,不满意,论坛讨论,65神兵扫荡连着七八天三金什么意思
1765030294,39,1046.2,10,不满意,小R反馈,能不能增加一个每周经验礼包
1452556849,45,2401.5,10,中立,论坛讨论,话说，那些低级材料以后会有优化么
1608229510,33,0.0,10,中立,大R反馈,目前我天赋等级刷高了之后，这些低级材料就没用了，能不能出个合成
1680194616,39,1605.2,10,满意,玩家评论,65神兵扫荡连着七八天三金什么意思
1097027833,35,2194.2,10,不满意,小R反馈,你们没考虑过60级装备的升级消耗和每天日常产出量吗？
1697742996,43,0.0,10,满意,论坛讨论,这游戏啥时候来个大版本更新啊，现在内容好少
1296911445,51,4127.0,10,满意,玩家评论,国服大概什么时候会有累充奖励
1932749455,54,0.0,10,满意,小R反馈,65神兵扫荡连着七八天三金什么意思
1543282749,53,4141.6,10,不满意,大R反馈,目前我天赋等级刷高了之后，这些低级材料就没用了，能不能出个合成
1327828054,5,0.0,10,满意,论坛讨论,您好，请问一下，一会儿更新的角色，以后会加露西亚阵营吗？
1499591083,40,2970.1,10,满意,大R反馈,话说，那些低级材料以后会有优化么
1676422254,25,1997.2,10,满意,大R反馈,小黑，我想了解下，贝拉池子啥时候复刻
1602915353,27,2254.5,10,满意,论坛讨论,这游戏啥时候来个大版本更新啊，现在内容好少
1694806593,50,8912.9,10,不满意,大R反馈,话说，那些低级材料以后会有优化么
1950895374,39,2198.8,10,不满意,大R反馈,小黑，我想了解下，贝拉池子啥时候复刻
1263880912,49,17000.6,10,不满意,小R反馈,今天阿列克谢
1731148399,36,1670.6,10,不满意,大R反馈,这概率是否有点过分了2:9
1325825826,44,9856.1,10,不满意,小R反馈,提个建议
1666377541,47,23607.0,10,满意,论坛讨论,就一个意见，不要实时pvp
1567834373,29,510.8,10,中立,小R反馈,提个建议
1758103900,7,0.0,10,中立,玩家评论,这概率是否有点过分了2:9
1184405906,28,0.0,10,满意,玩家评论,这概率是否有点过分了2:9
1443409584,28,790.1,10,满意,玩家评论,有个小建议，就是你们会不会考虑以版本更新或新内容推迟的契机，搞个活动领取礼包码
1140431919,37,887.5,10,中立,论坛讨论,今天阿列克谢
1453785600,42,1247.1,10,不满意,论坛讨论,这期抽卡也太坑人了
1409633584,51,1745.7,10,不满意,论坛讨论,您好，请问一下，一会儿更新的角色，以后会加露西亚阵营吗？
1976979186,36,2990.4,10,中立,论坛讨论,你们没考虑过60级装备的升级消耗和每天日常产出量吗？
1910206947,36,1491.5,10,不满意,小R反馈,今后还会出sr角色吗，现在的sr角色好少哦
1260643885,54,34337.7,10,不满意,玩家评论,今后还会出sr角色吗，现在的sr角色好少哦
1367012180,12,0.0,10,满意,玩家评论,这游戏啥时候来个大版本更新啊，现在内容好少
1713916104,28,312.3,10,满意,小R反馈,今天阿列克谢
1931623437,28,174.5,10,不满意,论坛讨论,目前我天赋等级刷高了之后，这些低级材料就没用了，能不能出个合成
1152801459,48,2852.7,10,满意,玩家评论,话说，那些低级材料以后会有优化么
1106323301,39,1955.2,10,中立,小R反馈,这期抽卡也太坑人了
1916909586,33,1439.4,10,中立,小R反馈,有个小建议，就是你们会不会考虑以版本更新或新内容推迟的契机，搞个活动领取礼包码
1809418479,24,0.0,10,中立,论坛讨论,你们这破保底，早晚逼得我不想氪了
1223147085,27,1586.1,10,满意,玩家评论,这游戏啥时候来个大版本更新啊，现在内容好少
1995727580,37,0.0,10,中立,大R反馈,今天阿列克谢
1895383134,47,19281.1,10,不满意,大R反馈,今后还会出sr角色吗，现在的sr角色好少哦
1700988158,31,0.0,10,不满意,玩家评论,65神兵扫荡连着七八天三金什么意思
1654560715,59,1960.3,10,满意,大R反馈,今后还会出sr角色吗，现在的sr角色好少哦
1719658590,20,0.0,10,不满意,小R反馈,国服大概什么时候会有累充奖励
1293466742,50,4707.4,10,中立,小R反馈,国服大概什么时候会有累充奖励
1575019867,46,16578.3,10,满意,论坛讨论,国服大概什么时候会有累充奖励
1314705515,31,0.0,10,不满意,大R反馈,这游戏啥时候来个大版本更新啊，现在内容好少
1777666029,46,2527.3,10,中立,论坛讨论,提个建议
1566470365,52,11049.7,10,满意,大R反馈,就一个意见，不要实时pvp
1645869673,57,25514.6,10,满意,小R反馈,这游戏啥时候来个大版本更新啊，现在内容好少
1085454461,21,0.0,10,不满意,玩家评论,你们这破保底，早晚逼得我不想氪了
1065469415,24,0.0,10,中立,玩家评论,有个小建议，就是你们会不会考虑以版本更新或新内容推迟的契机，搞个活动领取礼包码
1451943915,46,17692.1,10,满意,论坛讨论,话说，那些低级材料以后会有优化么
1143487993,25,0.0,10,满意,论坛讨论,春节会有新的198自选吗
1918056014,45,2358.2,10,中立,玩家评论,还想要多点体力
1088672947,37,878.2,10,不满意,玩家评论,能不能增加一个每周经验礼包
1484500829,40,2188.0,10,不满意,大R反馈,这游戏啥时候来个大版本更新啊，现在内容好少
1905922447,29,2054.7,10,满意,玩家评论,国服大概什么时候会有累充奖励
1172865772,50,7791.9,10,中立,论坛讨论,还想要多点体力
1849849618,45,1755.9,10,不满意,玩家评论,今天阿列克谢
1642021902,28,0.0,10,不满意,论坛讨论,不用了?弃游了?谢谢
1381609156,50,4019.3,10,满意,小R反馈,还想要多点体力
1067427637,21,0.0,10,满意,大R反馈,你们这破保底，早晚逼得我不想氪了
1596511135,24,348.2,10,中立,玩家评论,小黑，我想了解下，贝拉池子啥时候复刻
1734312117,30,2526.1,10,中立,玩家评论,有个小建议，就是你们会不会考虑以版本更新或新内容推迟的契机，搞个活动领取礼包码
1708946300,48,6350.4,10,不满意,玩家评论,这期抽卡也太坑人了
1087916117,25,0.0,10,满意,小R反馈,这游戏啥时候来个大版本更新啊，现在内容好少
1771092820,36,3098.4,10,不满意,小R反馈,这期抽卡也太坑人了
1508454835,43,0.0,10,不满意,小R反馈,今天阿列克谢
1423794756,25,118.2,10,不满意,小R反馈,今后还会出sr角色吗，现在的sr角色好少哦
1247099836,53,24023.7,10,不满意,论坛讨论,不用了?弃游了?谢谢
1204126982,36,3274.7,10,中立,论坛讨论,你们这破保底，早晚逼得我不想氪了
1507170506,26,2636.1,10,中立,小R反馈,不用了?弃游了?谢谢
1227264365,47,8562.0,10,满意,大R反馈,实在不理解，12单，近8000块，就抽到4个要的
1986751858,36,1691.6,10,不满意,玩家评论,实在不理解，12单，近8000块，就抽到4个要的
1109496864,40,3050.9,10,不满意,玩家评论,这概率是否有点过分了2:9
1269575383,46,0.0,10,满意,论坛讨论,小黑，我想了解下，贝拉池子啥时候复刻
1262403634,32,1260.2,10,不满意,大R反馈,这概率是否有点过分了2:9
1089466698,36,2313.6,10,中立,大R反馈,目前我天赋等级刷高了之后，这些低级材料就没用了，能不能出个合成
1254057580,25,1856.4,10,满意,小R反馈,今后还会出sr角色吗，现在的sr角色好少哦
1498394170,54,15224.3,10,满意,小R反馈,您好，请问一下，一会儿更新的角色，以后会加露西亚阵营吗？
1022452473,35,0.0,10,中立,小R反馈,提个建议
1012146850,48,17962.8,10,中立,玩家评论,65神兵扫荡连着七八天三金什么意思
1804521201,12,0.0,10,中立,大R反馈,春节会有新的198自选吗
1201703109,41,5058.2,10,满意,玩家评论,国服大概什么时候会有累充奖励
1587244206,31,1257.3,10,满意,论坛讨论,就一个意见，不要实时pvp
1751316725,39,16917.2,10,中立,玩家评论,今后还会出sr角色吗，现在的sr角色好少哦
1558773118,57,16846.9,10,不满意,大R反馈,春节会有新的198自选吗
1697697021,25,0.0,10,满意,大R反馈,这期抽卡也太坑人了
1210918346,41,3393.5,10,中立,论坛讨论,有个小建议，就是你们会不会考虑以版本更新或新内容推迟的契机，搞个活动领取礼包码
1949740900,34,1027.7,10,满意,玩家评论,就一个意见，不要实时pvp
1037850638,41,2448.6,10,不满意,大R反馈,提个建议
1422020821,58,0.0,10,满意,小R反馈,今后还会出sr角色吗，现在的sr角色好少哦
1043257265,50,7301.5,10,不满意,玩家评论,你们没考虑过60级装备的升级消耗和每天日常产出量吗？
1551129323,43,587.7,10,中立,论坛讨论,这游戏啥时候来个大版本更新啊，现在内容好少
1400118519,43,0.0,10,不满意,玩家评论,提个建议
1113348209,54,667.0,10,满意,论坛讨论,话说，那些低级材料以后会有优化么
1942989380,11,0.0,10,不满意,玩家评论,就一个意见，不要实时pvp
1628672293,48,0.0,10,满意,大R反馈,这概率是否有点过分了2:9
1899842827,44,1093.2,10,不满意,论坛讨论,这游戏啥时候来个大版本更新啊，现在内容好少
1546028684,50,18755.4,10,中立,论坛讨论,你们这破保底，早晚逼得我不想氪了
1544929192,34,1555.5,10,不满意,玩家评论,能不能增加一个每周经验礼包
1625531322,37,1871.7,10,中立,玩家评论,有个小建议，就是你们会不会考虑以版本更新或新内容推迟的契机，搞个活动领取礼包码
1851078412,36,0.0,10,不满意,小R反馈,你们没考虑过60级装备的升级消耗和每天日常产出量吗？
1904816931,24,2785.7,10,满意,玩家评论,小黑，我想了解下，贝拉池子啥时候复刻
1530000809,54,12229.6,10,不满意,小R反馈,你们这破保底，早晚逼得我不想氪了
1019853362,47,13258.4,10,中立,论坛讨论,还想要多点体力
1608091200,31,1609.1,10,不满意,玩家评论,话说，那些低级材料以后会有优化么
1064631383,9,0.0,10,中立,大R反馈,国服大概什么时候会有累充奖励
1722956804,55,8831.4,10,中立,玩家评论,春节会有新的198自选吗
1197980189,35,3155.0,10,不满意,大R反馈,您好，请问一下，一会儿更新的角色，以后会加露西亚阵营吗？
1017501783,29,1926.3,10,不满意,玩家评论,这游戏啥时候来个大版本更新啊，现在内容好少
1625813149,30,2467.7,10,不满意,小R反馈,你们这破保底，早晚逼得我不想氪了
1626938010,47,16348.4,10,中立,玩家评论,话说，那些低级材料以后会有优化么
1843734010,23,2480.5,10,满意,论坛讨论,能不能增加一个每周经验礼包
1078981625,45,1039.7,10,满意,论坛讨论,提个建议
1999659902,54,20259.1,10,满意,玩家评论,还想要多点体力
1542514554,14,0.0,10,不满意,小R反馈,就一个意见，不要实时pvp
1365866913,30,197.3,10,中立,大R反馈,你们这破保底，早晚逼得我不想氪了
1407517747,51,1217.7,10,不满意,论坛讨论,还想要多点体力
1139712581,45,12106.1,10,不满意,大R反馈,话说，那些低级材料以后会有优化么
1175347587,53,6427.9,10,满意,论坛讨论,今天阿列克谢
1324329371,51,8355.9,10,不满意,玩家评论,有个小建议，就是你们会不会考虑以版本更新或新内容推迟的契机，搞个活动领取礼包码
1945260508,43,23991.6,10,不满意,论坛讨论,你们这破保底，早晚逼得我不想氪了
1672701454,14,0.0,10,满意,玩家评论,65神兵扫荡连着七八天三金什么意思
1724568046,39,1796.4,10,满意,论坛讨论,话说，那些低级材料以后会有优化么
1946901326,49,8678.6,10,满意,论坛讨论,你们没考虑过60级装备的升级消耗和每天日常产出量吗？
1797178328,36,892.1,10,中立,论坛讨论,今后还会出sr角色吗，现在的sr角色好少哦
1862839540,26,0.0,10,中立,小R反馈,你们没考虑过60级装备的升级消耗和每天日常产出量吗？
1446990917,45,13544.7,10,满意,玩家评论,国服大概什么时候会有累充奖励
1505582050,45,14719.7,10,不满意,论坛讨论,这概率是否有点过分了2:9
1825043567,38,2512.8,10,中立,大R反馈,春节会有新的198自选吗
1878923892,33,2103.3,10,中立,论坛讨论,今后还会出sr角色吗，现在的sr角色好少哦
1503233853,14,0.0,10,中立,论坛讨论,春节会有新的198自选吗
1270253644,52,9084.0,10,中立,小R反馈,春节会有新的198自选吗
1084158641,21,1083.0,10,不满意,大R反馈,小黑，我想了解下，贝拉池子啥时候复刻
1403845423,35,1627.8,10,中立,论坛讨论,实在不理解，12单，近8000块，就抽到4个要的
1593473803,35,1239.5,10,满意,论坛讨论,您好，请问一下，一会儿更新的角色，以后会加露西亚阵营吗？
1853123110,41,17879.2,10,不满意,小R反馈,话说，那些低级材料以后会有优化么
1381005905,47,0.0,10,满意,玩家评论,这游戏啥时候来个大版本更新啊，现在内容好少
1845826542,27,3628.2,10,满意,小R反馈,就一个意见，不要实时pvp
1288316157,52,15906.9,10,中立,论坛讨论,65神兵扫荡连着七八天三金什么意思
1381444688,32,803.8,10,满意,大R反馈,话说，那些低级材料以后会有优化么
1774239611,24,3183.0,10,满意,玩家评论,就一个意见，不要实时pvp
1697790129,45,932.5,10,中立,玩家评论,就一个意见，不要实时pvp
1539203840,38,1961.1,10,中立,小R反馈,这游戏啥时候来个大版本更新啊，现在内容好少
1970999631,42,9256.3,10,不满意,小R反馈,国服大概什么时候会有累充奖励
1970773699,37,3703.4,10,中立,论坛讨论,能不能增加一个每周经验礼包
1353191644,44,0.0,10,满意,论坛讨论,今天阿列克谢
1010578501,30,1576.9,10,不满意,玩家评论,春节会有新的198自选吗
1116903146,20,364.1,10,满意,玩家评论,能不能增加一个每周经验礼包
1770126228,29,1373.0,10,中立,论坛讨论,还想要多点体力
1723801604,57,26668.0,10,不满意,小R反馈,能不能增加一个每周经验礼包
1851378706,4,0.0,10,中立,小R反馈,就一个意见，不要实时pvp
1263596721,34,0.0,10,满意,论坛讨论,这游戏啥时候来个大版本更新啊，现在内容好少
1971045984,40,1822.0,10,不满意,论坛讨论,这游戏啥时候来个大版本更新啊，现在内容好少
1633090531,55,7715.3,10,中立,玩家评论,你们这破保底，早晚逼得我不想氪了
1561475312,27,1534.9,10,中立,小R反馈,小黑，我想了解下，贝拉池子啥时候复刻
1837891323,34,1675.3,10,不满意,大R反馈,话说，那些低级材料以后会有优化么
1990744856,47,2446.2,10,不满意,论坛讨论,春节会有新的198自选吗
1731690242,21,2746.1,10,满意,论坛讨论,您好，请问一下，一会儿更新的角色，以后会加露西亚阵营吗？
1408524712,30,4006.1,10,中立,论坛讨论,还想要多点体力
1815365948,58,27437.7,10,中立,论坛讨论,就一个意见，不要实时pvp
1966045182,51,3505.0,10,不满意,论坛讨论,这游戏啥时候来个大版本更新啊，现在内容好少
1111727500,44,14955.9,10,满意,论坛讨论,这概率是否有点过分了2:9
1740062117,26,0.0,10,满意,论坛讨论,今天阿列克谢
1498311943,34,2497.5,10,满意,玩家评论,能不能增加一个每周经验礼包
1493788351,26,1374.9,10,满意,小R反馈,今后还会出sr角色吗，现在的sr角色好少哦
1334032352,17,0.0,10,满意,大R反馈,实在不理解，12单，近8000块，就抽到4个要的
1810904661,38,1577.0,10,不满意,玩家评论,小黑，我想了解下，贝拉池子啥时候复刻
1783304808,46,0.0,10,满意,玩家评论,您好，请问一下，一会儿更新的角色，以后会加露西亚阵营吗？
1025903313,25,0.0,10,不满意,小R反馈,提个建议
1812850617,42,2867.6,10,满意,小R反馈,小黑，我想了解下，贝拉池子啥时候复刻
1447635496,52,20542.9,10,中立,大R反馈,话说，那些低级材料以后会有优化么
1954008565,45,2660.3,10,中立,论坛讨论,这游戏啥时候来个大版本更新啊，现在内容好少
1013369093,44,23334.3,10,满意,论坛讨论,你们没考虑过60级装备的升级消耗和每天日常产出量吗？
1705643077,32,0.0,10,满意,小R反馈,国服大概什么时候会有累充奖励
1279487027,7,0.0,10,满意,论坛讨论,实在不理解，12单，近8000块，就抽到4个要的
1945685891,27,0.0,10,中立,大R反馈,您好，请问一下，一会儿更新的角色，以后会加露西亚阵营吗？
1099999660,43,1541.9,10,满意,小R反馈,65神兵扫荡连着七八天三金什么意思
1735866006,30,1300.4,10,不满意,大R反馈,这游戏啥时候来个大版本更新啊，现在内容好少
1889378691,29,0.0,10,满意,大R反馈,春节会有新的198自选吗
1130178961,30,1114.1,10,满意,玩家评论,春节会有新的198自选吗
1693696011,45,2589.3,10,不满意,小R反馈,这游戏啥时候来个大版本更新啊，现在内容好少
1530808038,54,19677.8,10,满意,论坛讨论,这概率是否有点过分了2:9
1379759000,49,1642.0,10,满意,小R反馈,提个建议
1765459387,34,820.3,10,不满意,论坛讨论,今后还会出sr角色吗，现在的sr角色好少哦
1555527927,17,80.9,10,满意,大R反馈,这游戏啥时候来个大版本更新啊，现在内容好少
1928050402,38,2728.1,10,满意,论坛讨论,你们这破保底，早晚逼得我不想氪了
1980163617,36,1325.0,10,满意,大R反馈,国服大概什么时候会有累充奖励
1524648753,48,2367.6,10,满意,论坛讨论,这期抽卡也太坑人了
1870807408,46,7665.1,10,满意,论坛讨论,提个建议
1850783481,47,8148.2,10,中立,论坛讨论,提个建议
1524770175,36,0.0,10,不满意,大R反馈,今后还会出sr角色吗，现在的sr角色好少哦
1305159695,32,1939.9,10,不满意,小R反馈,能不能增加一个每周经验礼包
1463052659,31,0.0,10,满意,论坛讨论,话说，那些低级材料以后会有优化么
1757454588,52,14454.6,10,不满意,论坛讨论,话说，那些低级材料以后会有优化么
1102329447,7,0.0,10,不满意,论坛讨论,话说，那些低级材料以后会有优化么
1450964375,35,992.5,10,不满意,玩家评论,有个小建议，就是你们会不会考虑以版本更新或新内容推迟的契机，搞个活动领取礼包码
1222677140,53,15554.4,10,满意,论坛讨论,65神兵扫荡连着七八天三金什么意思
1355668142,19,0.0,10,满意,小R反馈,提个建议
1779020598,47,15193.3,10,不满意,小R反馈,65神兵扫荡连着七八天三金什么意思
1665033776,41,0.0,10,满意,大R反馈,能不能增加一个每周经验礼包
1704605147,41,1062.6,10,满意,小R反馈,你们没考虑过60级装备的升级消耗和每天日常产出量吗？
1512686051,20,0.0,10,满意,大R反馈,你们这破保底，早晚逼得我不想氪了
1428264791,37,1514.8,10,中立,论坛讨论,就一个意见，不要实时pvp
1637108300,24,0.0,10,不满意,大R反馈,65神兵扫荡连着七八天三金什么意思
1329556558,34,1032.4,10,不满意,论坛讨论,春节会有新的198自选吗
1238008895,47,12072.7,10,不满意,论坛讨论,这概率是否有点过分了2:9
1659233627,54,10571.7,10,中立,大R反馈,这概率是否有点过分了2:9
1260955061,52,10923.6,10,不满意,小R反馈,你们这破保底，早晚逼得我不想氪了
1730406407,13,0.0,10,中立,玩家评论,还想要多点体力
1576525133,23,0.0,10,满意,论坛讨论,话说，那些低级材料以后会有优化么
1489874649,17,0.0,10,不满意,小R反馈,65神兵扫荡连着七八天三金什么意思
1347872731,38,10041.7,10,满意,大R反馈,这概率是否有点过分了2:9
1738973313,50,29059.4,10,满意,小R反馈,今天阿列克谢
1481028493,51,17849.8,10,中立,大R反馈,这期抽卡也太坑人了
1464256430,32,2186.7,10,满意,玩家评论,这概率是否有点过分了2:9
1248720972,47,1925.7,10,满意,玩家评论,国服大概什么时候会有累充奖励
1087407111,51,2657.0,10,满意,大R反馈,就一个意见，不要实时pvp
1275851260,27,2178.0,10,中立,论坛讨论,话说，那些低级材料以后会有优化么
1219999457,44,3630.1,10,中立,玩家评论,65神兵扫荡连着七八天三金什么意思
1584461308,29,1212.2,10,中立,玩家评论,这概率是否有点过分了2:9
1649429998,47,29260.0,10,满意,小R反馈,65神兵扫荡连着七八天三金什么意思
1036260695,42,1686.6,10,中立,玩家评论,春节会有新的198自选吗
1000401108,31,3774.1,10,不满意,论坛讨论,65神兵扫荡连着七八天三金什么意思
1660943253,43,1419.1,10,不满意,小R反馈,今天阿列克谢
1429849185,33,1644.9,10,满意,论坛讨论,实在不理解，12单，近8000块，就抽到4个要的
1303296173,43,3579.5,10,满意,论坛讨论,目前我天赋等级刷高了之后，这些低级材料就没用了，能不能出个合成
1716038520,42,0.0,10,不满意,玩家评论,这游戏啥时候来个大版本更新啊，现在内容好少
1597575613,53,6015.5,10,不满意,论坛讨论,能不能增加一个每周经验礼包
1532128455,24,2907.1,10,不满意,玩家评论,目前我天赋等级刷高了之后，这些低级材料就没用了，能不能出个合成
1215786246,47,13445.3,10,不满意,小R反馈,春节会有新的198自选吗
1651335114,31,1384.1,10,满意,论坛讨论,提个建议
1716405358,46,1886.5,10,不满意,大R反馈,这概率是否有点过分了2:9
1667603218,36,2234.4,10,满意,大R反馈,不用了?弃游了?谢谢
1265929881,35,2640.4,10,中立,小R反馈,这游戏啥时候来个大版本更新啊，现在内容好少
1885109866,42,2138.1,10,不满意,论坛讨论,您好，请问一下，一会儿更新的角色，以后会加露西亚阵营吗？
1591684054,27,2283.7,10,中立,大R反馈,你们这破保底，早晚逼得我不想氪了
1210899226,48,12207.1,10,满意,论坛讨论,今天阿列克谢
1594510664,38,1765.3,10,中立,小R反馈,还想要多点体力
1276546820,31,2147.1,10,满意,小R反馈,这概率是否有点过分了2:9
1727926535,42,2673.2,10,不满意,论坛讨论,65神兵扫荡连着七八天三金什么意思
1347888028,36,1047.7,10,满意,论坛讨论,就一个意见，不要实时pvp
1848978127,47,5394.3,10,满意,大R反馈,实在不理解，12单，近8000块，就抽到4个要的
1242767683,37,1419.6,10,中立,小R反馈,小黑，我想了解下，贝拉池子啥时候复刻
1585885046,21,450.2,10,不满意,论坛讨论,还想要多点体力
1706957763,43,2005.5,10,满意,论坛讨论,这概率是否有点过分了2:9
1641638502,23,0.0,10,中立,论坛讨论,话说，那些低级材料以后会有优化么
1196624441,32,2093.6,10,中立,大R反馈,实在不理解，12单，近8000块，就抽到4个要的
1648493203,49,21312.3,10,中立,论坛讨论,实在不理解，12单，近8000块，就抽到4个要的
1287315026,41,1419.3,10,不满意,小R反馈,65神兵扫荡连着七八天三金什么意思
1753882724,33,337.6,10,满意,大R反馈,你们这破保底，早晚逼得我不想氪了
1329198546,48,0.0,10,满意,大R反馈,提个建议
1126217025,42,2974.5,10,满意,小R反馈,能不能增加一个每周经验礼包
1655783672,21,1302.5,10,中立,小R反馈,小黑，我想了解下，贝拉池子啥时候复刻
1477228094,29,1411.0,10,不满意,论坛讨论,不用了?弃游了?谢谢
1263934327,31,2000.9,10,不满意,玩家评论,这游戏啥时候来个大版本更新啊，现在内容好少
1816701394,34,0.0,10,中立,小R反馈,不用了?弃游了?谢谢
1224453030,40,0.0,10,中立,小R反馈,能不能增加一个每周经验礼包
1644660741,55,4291.9,10,中立,大R反馈,能不能增加一个每周经验礼包
1144038140,9,0.0,10,满意,大R反馈,有个小建议，就是你们会不会考虑以版本更新或新内容推迟的契机，搞个活动领取礼包码
1008323523,22,1462.8,10,中立,大R反馈,话说，那些低级材料以后会有优化么
1100567513,34,1025.6,10,中立,大R反馈,65神兵扫荡连着七八天三金什么意思
1103240258,27,0.0,10,不满意,小R反馈,实在不理解，12单，近8000块，就抽到4个要的
1857632396,57,0.0,10,满意,小R反馈,提个建议
1001530758,33,1483.6,10,不满意,小R反馈,65神兵扫荡连着七八天三金什么意思
1071710500,50,30192.8,10,中立,论坛讨论,国服大概什么时候会有累充奖励
1467813775,44,17657.4,10,满意,论坛讨论,小黑，我想了解下，贝拉池子啥时候复刻
1320172597,49,34801.2,10,满意,大R反馈,话说，那些低级材料以后会有优化么
1358878787,30,1060.3,10,中立,大R反馈,能不能增加一个每周经验礼包
1017375142,10,0.0,10,中立,小R反馈,国服大概什么时候会有累充奖励
1502814021,34,1659.3,10,不满意,小R反馈,不用了?弃游了?谢谢
1065306354,36,1513.3,10,中立,玩家评论,您好，请问一下，一会儿更新的角色，以后会加露西亚阵营吗？
1844843595,25,0.0,10,不满意,论坛讨论,小黑，我想了解下，贝拉池子啥时候复刻
1903291472,43,2673.3,10,满意,小R反馈,65神兵扫荡连着七八天三金什么意思
1221027358,43,2322.5,10,满意,玩家评论,还想要多点体力
